ID,Platform,Username,Display Name,Followers,Region,Country Code,Inferred Country,Category,Is Live,Avatar URL,Profile URL,Language
cmk6icgzd07xal370klk0ibf8,YOUTUBE,"la india yuridia","Yuridia The Comedian ",3470000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/1iYWkxUiH_4UZBARTALNIJT-cBNejJ17bNlCJ0QHwAR5e1gU5hJpelPZsoyocAw0l-Fw401Gy_Q=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCkhZPP4i6y6KNnILMSA6QsQ,es
cmk6i9spo04ojl3707vnk9yrx,YOUTUBE,"mrdoctor","Mr Doctor",3430000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/5wpjAXpNIIWy-MS1rldFm021MPHxsQxIxRmES8qxkG-0vRqMLEH7VzuTanIbOClRdM03IuF30Q=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC2Rgt8XF_37FEjO_UHYTYgQ,es
cmk6iagya05i9l370jrl8o4pt,YOUTUBE,"campechaneando","Campechaneando",3360000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/h-Rk6-1hk4DksO5mojF87_h5FJaIxl4p01aZqWX1z_BIg_Ci3Mk17hM-MDRTOxoJOE0e0cbV=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZd-6H5UnqzwqiedUYCD2Kg,es
cmk7d6661000969k70n4t388n,TWITCH,"kingsleague","kingsleague",3288199,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/881bf9b5-a6bb-419a-950a-b15a36e0dd0e-profile_image-300x300.png,https://twitch.tv/kingsleague,es
cmk6i9rsq04nel3704kqln5cp,YOUTUBE,"padrearturocornejooficial","Padre Jose Arturo Lopez Cornejo",3280000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/XIy1JhvEb1d1pfNDV5atvmnsJ5rZkRHdPDQuzacHjsmBqrAZVAdJ-4-wkqAByZno8YUD5dh4rDE=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCmpFfNYZNHoOH83QcJVsSOg,es
cmk6ibnha06x5l370k7nsn9jw,YOUTUBE,"criminalista nocturno","Criminalista Nocturno",3270000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/9BK2TkslnFiBh3rp_GKBAonx8ftA6KQZmr2yPqDn6l1eE7F93w62IW7xoKv7I3XRHG-so_Z7eA=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC6yNnDoJZIFlHKZFWaRsn2g,es
cmk6iaftz05gzl3709ifqmes2,YOUTUBE,"grupo fórmula","Grupo Fórmula",3240000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/0PozGtiQHr3tdxV2nRI0lZA-WraO3DsGwudLYAYgaXOj1V72NU8UOkg1lgJWSkIDNDIosNgSapY=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCzmd9Aj2wmPggWZJpLdBB8Q,es
cmk6ic39a07hil37041bzoaqv,YOUTUBE,"chef en proceso","Chef en proceso",3220000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/WgeLWd_MvA_UpOsWeHVeaO8fmAkD9Ax63d5xcOGXOIZcXjUkkTOi3J5ui8sxQgRCjd5Fogt6Urc=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCDgumC-FhgQ6bRf2Uq-NJWA,pt
cmk6ibcdf06k8l370i1q4l9bk,YOUTUBE,"dasito","Dasito",3220000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/-Z3Uq8rAXjG0vPhIA27izqdLQNKaeqfkpJWW71_BNtlk_SgOy0V6217SvIv00z40HEwIMTohkQ=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCNnIkOZgbDb82SuZfd3cKwg,es
cmk6ia1l404ytl370ehxix8rs,YOUTUBE,"escandalosos","Escandalosos",3220000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_nqyQMleul6aZrC87iL7KYihrTKHezsIdYvKZRNS5xZchc=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC5jtelPp0Cdxv4SZJsp2HLA,es
cmk6icjif0808l370rhfmghvu,YOUTUBE,"excelsior","EXCELSIOR",3190000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/X4c-3qwpsoUDPicHpTsphRkdRgZMAO7VsVN4csWdbLSieyVNbJEarx03K8GRhKoZje6FS_MHJ3c=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UClqo4ZAAZ01HQdCTlovCgkA,es
cmk7d6ohl001869k797myrvbe,TWITCH,"iamcristinini","IamCristinini",3166146,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/57f99710-6d23-4690-a3c0-ff2c09f10b53-profile_image-300x300.png,https://twitch.tv/iamcristinini,es
cmk6ib7fc06e6l370xv49fi7y,YOUTUBE,"amor eterno","AMOR ETERNO",3160000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/Olio3klKoqwSGkF-GCpa-yNsIpjOcoiBuavemjCYSykFgxEuxhyJyvFS7R1Yl58IZ4eSxz25j28=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCOq_WLazgC7IZo9NzXSmInw,es
cmk6iabxq05bzl370d9wmba47,YOUTUBE,"el heraldo de méxico","El Heraldo de México",3140000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/Smzd4gJ8P1-qd8ybT6C4fM0-DWhrANpcs1WPL4UJNlCzizOLeay5sHXI4qXQNDmxAYsXM5Oq=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC7E9Dj_lmrJdDrH2Bg7rNqQ,es
cmk6icmea083jl370r2wm38ts,YOUTUBE,"alexgo","AlexGo",3120000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/9Hx3onOleF6QtrhqgVtfPZcaB3hkceHHyatfwSwD3NM2dJwt23So1mhBWE7COAZmyVh8zDPe=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCpIGk9nfzAobedmQ64_J8Fw,es
cmk6icv3108dnl370eqzlhoh0,YOUTUBE,"ricardo pérez","Ricardo Pérez",3080000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/9x8yX_Qq-CmJfn8sfUEr-pcKeFHMwl4POmQOaxeoX3qPm5kSlJQpshSLCZ9kvw3iCYNNu7ac=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC5yf6da_FAU_mT9bAkn_BHg,es
cmk6ibsym074cl370u9y1oy78,YOUTUBE,"la saga","La Saga",3040000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_meDrQtUZT5N7mM79XRvFoYfwI31icKytDNTiyaa7OmLGM=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCld4qYdzcCIlnwBpJ-YF8sQ,es
cmk6i9erq046ll370hgvrogzp,TWITCH,"jelty","Jelty",3016307,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/523c5814-19c9-4de3-bc70-ca0899555bf9-profile_image-300x300.png,https://twitch.tv/jelty,es
cmk7d67km000b69k7s32oelze,TWITCH,"lolitofdez","LOLITOFDEZ",2966669,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/95d00b2e-edd7-45dc-beaf-6d88d50546dd-profile_image-300x300.png,https://twitch.tv/lolitofdez,es
cmk7d71t4001v69k7te74o7ys,TWITCH,"axozer","aXoZer",2951652,MEXICO,,,IRL,No,https://static-cdn.jtvnw.net/jtv_user_pictures/53765267-5c52-456d-a20d-069f656ec2bb-profile_image-300x300.png,https://twitch.tv/axozer,es
cmk6ib9fa06grl3700heuhvbm,YOUTUBE,"venga la alegría","Venga La Alegría",2910000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/SXKBPRV5lHfyjWffoGgLnX91FPauA6nGPltDOt-fhlL6d2To_P9pQ-GAhVtMe6fuVh0bEY4Qog=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCA2DauS90sMNx9jqK3wiuFQ,es
cmk6i9xgl04u1l370cke55cct,YOUTUBE,"boombuddiesespanol","Boom Buddies Español - Canciones Infantiles",2750000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_nQ8IF5j_1IosrqVrpPjH_kTvprzj-Stq9fS2A6hHawSJc=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCYueUut3fm27z-J35d6wAXg,es
cmk6iaihw05k1l370am4iy0hh,YOUTUBE,"el pulso de la república","El Pulso De La República",2740000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/aV4iQ1DsO12uVtba18Qjy4oNbxgajHBD3nPxP7trQafAOnbWZ-r-wGWHkaSXVo5opwJimfFL2Dc=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCK0_zBeybLuyXbOcHp7wmJA,es
cmk7d8tol005q69k7gtqyvlul,TWITCH,"thedanirep","thedanirep",2664933,MEXICO,,,Gaming,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/thedanirep-profile_image-8cfc87b583b4290a-300x300.png,https://twitch.tv/thedanirep,es
cmk6i9zff04wcl370g4l9y6et,YOUTUBE,"mysteryworld","Mystery World",2650000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/Yz6fRZOGVxcDZ1ibO4v0FdoR74y0psj30H3oQPUh6i8udK0mOWhyHUsBOF6BasouFWj0FuB56A=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCw8IzWrBfgh1N-uHUN2lXcw,es
cmk6i9w3w04sil3708t0udieu,YOUTUBE,"foxsportsmx","FOX Sports MX",2590000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/wjnbEGIrSg8qtcRVf3Y4IDGW-IhAAkMYmlecNDG4x73qu_wAsAiVr-GIQRsLbznAVf6h-G6e=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCUf4RLsG_TsjinvtL2jT-VA,es
cmk6i6rni00swl37095d9fyo4,TWITCH,"roier","Roier",2538292,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/84138061-a22c-40ff-8ca4-fc41e70ff513-profile_image-300x300.png,https://twitch.tv/roier,es
cmk7d6wdb001m69k78fs103fz,TWITCH,"reborn","Reborn",2520515,MEXICO,,,Gaming,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/d51c0f47-1f76-4e4f-b633-4986d894ba07-profile_image-300x300.png,https://twitch.tv/reborn,es
cmk6i9eyr046ul37034uc8g3x,TWITCH,"barcagamer","BarcaGamer",2503643,MEXICO,,,IRL,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/33e6b1d6-9dc5-4b6b-8d14-9ccb6b6d409d-profile_image-300x300.png,https://twitch.tv/barcagamer,es
cmk6ia2dj04zsl370nh2u7yj3,YOUTUBE,"mylittleponyespanoloficial","My Little Pony Español Latino - Canal Oficial",2500000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/anbA6v2HUsL9dxK2ZeQM9NOpqiep7ldr_a4NACFu3VavjDJvYTQitedtn3R5nbbeemZ-BjxKWw=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCavwStVQoAroamzC1lPQmyg,es
cmk6ia5vg054dl370zfw4z187,YOUTUBE,"laparejapera","La Pareja Pera",2470000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_kOURKKDAsHiB4CH7dCP3Ie9eW1Vs55TNV571gph4kxB6Q=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC2z2AepcIQHx3AScF_JzImQ,es
cmk6iaxma061yl370t7bsc03o,YOUTUBE,"oración católica oficial","Oración Católica Oficial",2350000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/Xx05eXp8NEOB46ZAgjltDG3qUScwL1tOH1E9ZmDdMoc2yynRut-0DfVZHPAj8JKTcIwDs-IY=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCJqWzqlVysdpZIqwqOQguOA,es
cmk6ia2wu050hl370tbyfgjbr,YOUTUBE,"spanishvideosforkids","Play Time. Vídeo para niños",2330000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_mw5UqCBdgOHDNlvcCv7lEzt4fgW4iUqn21MLD-G7gkHQ=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCMxz0bHhctMWzalnOq-T5gg,es
cmk6ib1zx067gl370f8hbyr4l,YOUTUBE,"el magnum","El Magnum",2310000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/0N20QIJ0l9tc6yNzRhzmkCWNNx-RVF_6XtsYLvmuAllociy_qELLt291ViMqB1-GUcixb0woCK8=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCYEGcNFyRZHI2p8KibOtqiQ,es
cmk6ibtm40757l3703tbhnfbk,YOUTUBE,"tv azteca deportes","TV Azteca Deportes",2310000,MEXICO,,,Sports,No,https://yt3.googleusercontent.com/HoUb0qtZ72BdFHsRChIK5eVJJtELKRES_EeQ28UpYDyQLZZJrX-oaIyHhPp0i_1Dag_cOuLP=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCe3Ev4a4Sm9L5aO9sJJ_WXw,es
cmk6ia5cj053pl3704g5t4bbr,YOUTUBE,"pinkypromise","Pinky Promise",2290000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/KJekP7UH4YJzNeVhClm2nchGKXq7fYU2uzBFjDVc-hFQPDtnt-X5Eoz2S32WJkmhTR-dGFmxlQ=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC2nVOeuIeODyrZ2Mei_ocTQ,es
cmk6icjk5080al370en5vnrjf,YOUTUBE,"mike salazar oficial","Mike Salazar Comedian",2290000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/OlYmf1o6MkAFkRz-jJ3Ju7D5Q6NxgNTCuhF2MS7OYsXHrp4plTetkqLccmEVmRdpm-4AxGwgNg=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCT-eGL5LMm4p9UElRF1Ym9A,es
cmk6icnr10853l370bazovwsu,YOUTUBE,"yes! neo - canciones y caricaturas para niños","Yes! Neo - Canciones y Caricaturas para Niños",2260000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/iP_HI5YWmdVniUSvcvmQvk8GG2V9TJg-ooD_IHeRN5WogVKgCeaWbI00tD8EMXyeMZK1OPNy=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCkimqf8bCTQ00PJ956pJ2-A,es
cmk6iagvr05i6l370jgy5c8zg,YOUTUBE,"adn40mx","adn Noticias",2210000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/-GdmThVE45ey6KgOpeG8i83vdDu8SL0Ozn91rhdTiJhM_i05fvudr4xfH2Z8YuY48VTWM0LI5Q=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC7k--FhnJzhPTrbtldMSoQQ,es
cmk6ib88906f8l370ng90nlui,YOUTUBE,"blend freshon","Blend Freshon",2190000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/rcY_ZCI808mDkqKKtTzEd1LCMY17WZZNP6PZRl-q0ShRzNaA7dZFIS99KLxvl2zoB8ZzBJXZGg=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCoql5EkySIIN2Uu_g3cvgVw,es
cmk6ib226067jl3701v26xaio,YOUTUBE,"johaanzu","JohaanZu",2170000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_mwup56PgSjSw5E5XHzHJhsZInY7vqrg8Cfv37sILGuQLvm=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCWl1wfQeZrvMpfX6Cq2vLvg,es
cmk6iafyd05h4l370mtw4smtz,YOUTUBE,"latinus_us","Latinus_us",2160000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/r9c322SSe-6FAKeENfi6gooXCJ_PuYISLPCCRtPYzVoO1jCj3dxzLmsg4UCb3w6SWy_uPJxj=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-FVhfqCwhzpJ4DTJOMMofA,es
cmk6ibwcz078rl370rxxyjnfx,YOUTUBE,"poncho de nigris","Poncho De Nigris",2040000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/WNvtoxyIOYoNaLMe0Nw06dZysJtAedROQDzuGHPS5fCBubsXgMkVKHvxXTXGtdh_onBgFIDRFg=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCmTMKSW8VqodRmQk6de4xfQ,es
cmk6iaehl05fbl3702nd7hxeb,YOUTUBE,"123 go! trends spanish","123 GO! TRENDS Spanish",2030000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/fMSZHpdFe3xzaf7Y4e83tNgk0UnNmAoyyPx5RZxG71UCmULT47umB921uEWMlLF62H6TSUCHZw=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_nFlkFqX-xWrqxr5agLrxQ,es
cmk6i6r1m00s4l370a7ks2mwz,TWITCH,"aldo_geo","aldo_geo",2012886,MEXICO,,,Gaming,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/4b2a8e19-7dd9-46bd-9a01-0bb40aae852c-profile_image-300x300.png,https://twitch.tv/aldo_geo,es
cmk6iaarr05all370qi8hastt,YOUTUBE,"penitencia","Penitencia",2010000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/uLmQ0FaPxGeJcRh6h1FUHj2_F-Z4PM5olJSUNtU-0LC61UQsR2RDnnrMClIZylkTo7suaxk-SA=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC6rh4_O86hGLVPdUhwroxtw,es
cmk6ib8c906fdl3702jiq1967,YOUTUBE,"bux","BuX",2010000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_lR5n-CreK52Z6IuBWVxsK8t-7e0L9c8DoKYKI5hPwpGg=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyJXUQ0kXK91HINSDH1wWFg,es
cmk7d63lg000369k7knfttmrx,TWITCH,"djmariio","DjMaRiiO",1998492,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/3028ed95-b681-4f89-92b5-1c383d95acf3-profile_image-300x300.png,https://twitch.tv/djmariio,es
cmk6ibt0u074fl370cus3iohu,YOUTUBE,"aristegui noticias","Aristegui Noticias",1990000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/4m5U4SOKxiSO83Gx7VCgSGlCQLT9CdaRnsCqWq7l9o3_H3VQ4WzmFZEtptgtdHsFz7Vq9jrMAw=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCafNntv_qTQB26AvbEQNHPw,es
cmk6i8q9c03azl370zqycvlqm,TWITCH,"robertocein","RobertoCein",1980496,MEXICO,,,IRL,No,https://static-cdn.jtvnw.net/jtv_user_pictures/2a65e4f7-4852-48ae-b3c9-1b75af7bd36d-profile_image-300x300.png,https://twitch.tv/robertocein,es
cmk6ibedt06mjl3706fvilu6i,YOUTUBE,"steven universe la","Steven Universe LA",1980000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_ksUU_tD7F2MQ0ZJaVxkONlJ3GRMic6wJ5YDGEPaGrf3FA=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCkC6Pr-IGe7xmFyjdfsV1dg,es
cmk6ibwmx0794l370l628fyw2,YOUTUBE,"pamela chup","Pamela Chup",1980000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/J1ISnYhK85KYSNXrkWcmE5M9YJh8A4E-phsyA_EvJZsigoG4iTcHwWGkOOVRK46MAVGbY7Hq=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCX7i7D5cqvYHvfQSNQeOxyA,es
cmk6ib69y06col370e253ir7k,YOUTUBE,"música cristian","Música Cristian",1980000,MEXICO,,,Music,No,https://yt3.googleusercontent.com/-EY0Fo_QxmdEUzxHHhDGpVFqnFZIUwHAWFpmKXRbp-ctusIvsLl3Sqa-MeSWZa08HCHVeK3xjw=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCYwmWz6t-Krb6y1pqQRf3sQ,es
cmk6i8q6a03avl370ccqh0pq3,TWITCH,"zilverk","ZilverK",1971152,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/18dfe3bc-6b54-439e-afcb-3b56b0236f2e-profile_image-300x300.jpeg,https://twitch.tv/zilverk,es
cmk6i9u2x04q4l370oxxxehv8,YOUTUBE,"babyaliveespanollatinooficial","Baby Alive Español Latino - Canal Oficial",1970000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/_bDKuNZnJxnghLtmkh6U04BC25PxBD52RUmj4VtLNKzu53dT_76x9fnWaWnAYzGrVaUSZQ7egw=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC8ilKvUpaeizs_af0Q4vE6A,es
cmk6ibaak06htl370aqchcl7l,YOUTUBE,"lucha libre aaa","Lucha Libre AAA",1940000,MEXICO,,,Sports,No,https://yt3.googleusercontent.com/8dI4qmXKFoPA9MI8p9ss1xSdeLlBYXfAQeUu3wDIXyPmvXO3UEvaw8Fo3HADbaXZFEF5_k3kuw=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCMA4MOXJ3L5K9jKEDyFX6LQ,es
cmk6iak6k05lyl370qvq0lxn9,YOUTUBE,"podcast extra anormal","Podcast Extra Anormal",1940000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ii8wseY7zSTH3YhGQZu-gk421EkuagG4P06k2YqSyb6wI1yjFi3U5JiZMqmU_ss0X_rt-zL40g=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-e25eS3oTJMFw-eHRCol3g,es
cmk6icp6f086rl370zk6ysqdb,YOUTUBE,"unotv","UnoTV",1930000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/gvsQfsUr3F1y333Wh0eFBhd7c91wSppl4VFjd-Rjdd17VBiWZpxsGerSICyLxjgVA6FXo5Ff=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-bk3CDvTwt2TqPHykduhcQ,es
cmk6ibfwi06o7l3700e1rbuc8,YOUTUBE,"platzi","Platzi",1910000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/jSVrx7B9DIXfx7-Mh16nzdqXcBFoa-FV3fgItxePwv17Dst-U-JuC3_TR6rLq0quRjJPpHy5RQ=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC55-mxUj5Nj3niXFReG44OQ,es
cmk6ibyth07byl370xr965n69,YOUTUBE,"a3 sag","A3 Sag",1870000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_nWpve1d0JlXymqvCs1YF-8oSWZsKrbe7twxn0k12rY3FQ=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCXFyx8rFQp6L2mua8Vi3CWA,es
cmk6ic7lj07mjl370l7trldh8,YOUTUBE,"top de impacto","TOP DE IMPACTO",1870000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_lUnXXNaTl2zDbD4zjlCeKxmCC_cKL-kzQL7nH0PnHStg=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCmHv37aBniCJK0ihYmHDqAg,es
cmk6ia6e80552l370x29hovl2,YOUTUBE,"bobeltrenespanol","Bob el Tren Español - Canciones Infantiles",1860000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ytc/AIdro_mo4jZlk1C4kNXrUpYQ-xvmH21kOd7NZpQBZyBhZrimeg=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCz3Ugu29F4aJY8WkYfrjL0g,es
cmk6icjlu080cl3701063t2qh,YOUTUBE,"podcast paranormal","Podcast PARANORMAL",1850000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/lef2gnXyzOS4ElcSQDhmLed6TNEotL3tqr25OMg-g6DjJsl3cRTH2k8ZXZ2V9IEoWKafVrL_ePc=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCSd5UbyLm6CBTDKo6RsHCSg,es
cmk6ibbjo06jal3700e1gcz4w,YOUTUBE,"chilvio gamer","Chilvio Gamer",1840000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/ah7yrXRi_1lzXC_E7yEIRFtmRo83dOYQfHAAuDj05KVW7YB_6UMgOmh8Ld5Hio-QXHEro0evp6g=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC6Jbq193vimqYfR19ByeLng,es
cmk6iae6x05eyl3700jde03g0,YOUTUBE,"mafian","Mafian",1830000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/5yV8HFTrOJjHpAT5yrsE70kB__tBK5U_yeRi6xyd1BajEoU55JGdmTy1HcXVySmSNF5w7OwS_Q=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGdI1j1UCzD7K4luTD8GrhQ,es
cmk6i9ja204cel370xc7q3sx9,TWITCH,"pipepunk","PipePunk",1815611,MEXICO,,,IRL,No,https://static-cdn.jtvnw.net/jtv_user_pictures/2bd47e55-5bd2-4c72-afe4-3696afe25eea-profile_image-300x300.png,https://twitch.tv/pipepunk,es
cmk6iaej505fdl370e4xeiqgz,YOUTUBE,"baby zoo español | canciones infantiles","Baby Zoo Español | Canciones Infantiles",1810000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/uaYRWWZegO_KzVXdt30_9z_XwJpm17C3tk0fzkg7JNF1lNALNUDGNIc2Q1If_B_78dzVDIh7=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCYl-fzQb3S37zW87cnA9vAA,es
cmk6i9so004ohl370k5acpt1u,YOUTUBE,"chapunetwork","El Chapucero",1790000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/qfXgBRsIIB07EDtmfhq8lGxjeSYMvO0gf9i9RWTV8KLuITHkb9uJWIr2TdllpCti9FhfyYXuiMc=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCcWFzlAzYkURynPFlV9KWZg,es
cmk6ic4cp07isl370wgp63atp,YOUTUBE,"tom the tow truck - español","Tom the Tow Truck - Español",1780000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/IlsWeVikKsGbSSe70eOIV_Nt76NxUSrdCtqecb6qpDepbcxadIE8OML37LjwLL_hHYpwQpCk=s160-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyfirAu65XJjRTKL0O9gP7w,es
cmk6i9x5j04tol370z96f750i,YOUTUBE,"elcharropoliticooficial","El Charro Politico Mx",1770000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/NxKXiDLaiXhlgyybShErNktRaVA3hKtMNWG-p2cNgl9CFXX3dsAQ-Owvy9bCwJ8Xlb_d6srLaQ=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCtk-QKbGKTC70Za6Sr90dxg,es
cmk6ic3a407hjl37055sn49jn,YOUTUBE,"viruz 51","Viruz 51",1740000,MEXICO,,,Gaming,No,https://yt3.googleusercontent.com/Wmq620VeNXhPssrplFl7W3jcvs2t7wOtqW2JcM6lBsrsC7Aey1gxoUTVWlO6AbwDBP86Gbn_eg=s68-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCjoDs9tr1VuWnblB-jn5slQ,es
